W_N700_Om3_On70_1,O-HAMUHI_NMI,0.81288
W_N700_Om3_On70_1,O-HAMUHI_Omega-Index,0.7876647032079986
W_N700_Om3_On70_1,O-HAMUHI_number-of-communities,29
W_N700_Om3_On70_1,ground-truth_number-of-communities,28
UW_N700_Om3_On210_2,Demon_NMI,0.193414
UW_N700_Om3_On210_2,Demon_Omega-Index,-0.0004991035049881945
UW_N700_Om3_On210_2,Demon_number-of-communities,44
UW_N700_Om3_On210_2,Oslom_NMI,0.725853
UW_N700_Om3_On210_2,Oslom_Omega-Index,0.6509469573581182
UW_N700_Om3_On210_2,Oslom_number-of-communities,38
UW_N700_Om3_On210_2,O-HAMUHI_NMI,0.636045
UW_N700_Om3_On210_2,O-HAMUHI_Omega-Index,0.5008322825897937
UW_N700_Om3_On210_2,O-HAMUHI_number-of-communities,40
UW_N700_Om3_On210_2,ground-truth_number-of-communities,39
UW_N700_Om4_On140_4,Demon_NMI,0.157141
UW_N700_Om4_On140_4,Demon_Omega-Index,0.023273089318989297
UW_N700_Om4_On140_4,Demon_number-of-communities,43
UW_N700_Om4_On140_4,Oslom_NMI,0.658282
UW_N700_Om4_On140_4,Oslom_Omega-Index,0.5554862320227345
UW_N700_Om4_On140_4,Oslom_number-of-communities,37
UW_N700_Om4_On140_4,O-HAMUHI_NMI,0.589626
UW_N700_Om4_On140_4,O-HAMUHI_Omega-Index,0.4990614925867796
UW_N700_Om4_On140_4,O-HAMUHI_number-of-communities,43
UW_N700_Om4_On140_4,ground-truth_number-of-communities,39
UW_N700_Om4_On140_3,Demon_NMI,0.160226
UW_N700_Om4_On140_3,Demon_Omega-Index,0.00842932921038856
UW_N700_Om4_On140_3,Demon_number-of-communities,42
UW_N700_Om4_On140_3,Oslom_NMI,0.658282
UW_N700_Om4_On140_3,Oslom_Omega-Index,0.5554862320227345
UW_N700_Om4_On140_3,Oslom_number-of-communities,37
UW_N700_Om4_On140_3,O-HAMUHI_NMI,0.589626
UW_N700_Om4_On140_3,O-HAMUHI_Omega-Index,0.4990614925867796
UW_N700_Om4_On140_3,O-HAMUHI_number-of-communities,43
UW_N700_Om4_On140_3,ground-truth_number-of-communities,39
W_N500_Om3_On100_4,Demon_NMI,0.664752
W_N500_Om3_On100_4,Demon_Omega-Index,0.1580712409420308
W_N500_Om3_On100_4,Demon_number-of-communities,27
W_N500_Om3_On100_4,Oslom_NMI,0.900164
W_N500_Om3_On100_4,Oslom_Omega-Index,0.8973197829139431
W_N500_Om3_On100_4,Oslom_number-of-communities,26
W_N500_Om3_On100_4,O-HAMUHI_NMI,0.742722
W_N500_Om3_On100_4,O-HAMUHI_Omega-Index,0.6388640449046474
W_N500_Om3_On100_4,O-HAMUHI_number-of-communities,26
W_N500_Om3_On100_4,ground-truth_number-of-communities,26
W_N1300_Om3_On260_1,Demon_NMI,0.860703
W_N1300_Om3_On260_1,Demon_Omega-Index,0.4996718612001855
W_N1300_Om3_On260_1,Demon_number-of-communities,80
W_N1300_Om3_On260_1,Oslom_NMI,0.963438
W_N1300_Om3_On260_1,Oslom_Omega-Index,0.9592355194573132
W_N1300_Om3_On260_1,Oslom_number-of-communities,68
W_N1300_Om3_On260_1,O-HAMUHI_NMI,0.765217
W_N1300_Om3_On260_1,O-HAMUHI_Omega-Index,0.6324035391603611
W_N1300_Om3_On260_1,O-HAMUHI_number-of-communities,69
W_N1300_Om3_On260_1,ground-truth_number-of-communities,68
W_N900_Om3_On180_4,Demon_NMI,0.696611
W_N900_Om3_On180_4,Demon_Omega-Index,0.354189088989609
W_N900_Om3_On180_4,Demon_number-of-communities,44
W_N900_Om3_On180_4,Oslom_NMI,0.937118
W_N900_Om3_On180_4,Oslom_Omega-Index,0.9443868895471199
W_N900_Om3_On180_4,Oslom_number-of-communities,42
W_N900_Om3_On180_4,O-HAMUHI_NMI,0.749588
W_N900_Om3_On180_4,O-HAMUHI_Omega-Index,0.6452405458093456
W_N900_Om3_On180_4,O-HAMUHI_number-of-communities,42
W_N900_Om3_On180_4,ground-truth_number-of-communities,42
UW_N100_Om3_On20_1,Demon_NMI,0.0
UW_N100_Om3_On20_1,Demon_Omega-Index,0.0
UW_N100_Om3_On20_1,Demon_number-of-communities,1
UW_N100_Om3_On20_1,Oslom_NMI,0.0429617
UW_N100_Om3_On20_1,Oslom_Omega-Index,0.00841814262690242
UW_N100_Om3_On20_1,Oslom_number-of-communities,2
UW_N100_Om3_On20_1,O-HAMUHI_NMI,0.0920982
UW_N100_Om3_On20_1,O-HAMUHI_Omega-Index,0.02739938943028154
UW_N100_Om3_On20_1,O-HAMUHI_number-of-communities,3
UW_N100_Om3_On20_1,ground-truth_number-of-communities,4
W_N700_Om3_On105_3,Demon_NMI,0.699594
W_N700_Om3_On105_3,Demon_Omega-Index,0.3634067564970858
W_N700_Om3_On105_3,Demon_number-of-communities,31
W_N700_Om3_On105_3,Oslom_NMI,0.938413
W_N700_Om3_On105_3,Oslom_Omega-Index,0.9452143237029556
W_N700_Om3_On105_3,Oslom_number-of-communities,30
W_N700_Om3_On105_3,O-HAMUHI_NMI,0.785487
W_N700_Om3_On105_3,O-HAMUHI_Omega-Index,0.7197412157158807
W_N700_Om3_On105_3,O-HAMUHI_number-of-communities,30
W_N700_Om3_On105_3,ground-truth_number-of-communities,30
UW_N700_Om2_On140_2,Demon_NMI,0.310233
UW_N700_Om2_On140_2,Demon_Omega-Index,0.0018757569810574598
UW_N700_Om2_On140_2,Demon_number-of-communities,34
UW_N700_Om2_On140_2,Oslom_NMI,0.952115
UW_N700_Om2_On140_2,Oslom_Omega-Index,0.9520652573640666
UW_N700_Om2_On140_2,Oslom_number-of-communities,28
UW_N700_Om2_On140_2,O-HAMUHI_NMI,0.699534
UW_N700_Om2_On140_2,O-HAMUHI_Omega-Index,0.7111827876498782
UW_N700_Om2_On140_2,O-HAMUHI_number-of-communities,37
UW_N700_Om2_On140_2,ground-truth_number-of-communities,28
W_N300_Om3_On60_2,Demon_NMI,0.47933
W_N300_Om3_On60_2,Demon_Omega-Index,-0.003401931856871433
W_N300_Om3_On60_2,Demon_number-of-communities,18
W_N300_Om3_On60_2,Oslom_NMI,0.856506
W_N300_Om3_On60_2,Oslom_Omega-Index,0.8328336257732467
W_N300_Om3_On60_2,Oslom_number-of-communities,15
W_N300_Om3_On60_2,O-HAMUHI_NMI,0.734119
W_N300_Om3_On60_2,O-HAMUHI_Omega-Index,0.6128513930922596
W_N300_Om3_On60_2,O-HAMUHI_number-of-communities,15
W_N300_Om3_On60_2,ground-truth_number-of-communities,15
W_N700_Om5_On140_4,Demon_NMI,0.469525
W_N700_Om5_On140_4,Demon_Omega-Index,0.03318551420251357
W_N700_Om5_On140_4,Demon_number-of-communities,42
W_N700_Om5_On140_4,Oslom_NMI,0.680783
W_N700_Om5_On140_4,Oslom_Omega-Index,0.6716185150791173
W_N700_Om5_On140_4,Oslom_number-of-communities,40
W_N700_Om5_On140_4,O-HAMUHI_NMI,0.616976
W_N700_Om5_On140_4,O-HAMUHI_Omega-Index,0.4506586532288547
W_N700_Om5_On140_4,O-HAMUHI_number-of-communities,43
W_N700_Om5_On140_4,ground-truth_number-of-communities,44
W_N700_Om2_On140_1,Demon_NMI,0.779942
W_N700_Om2_On140_1,Demon_Omega-Index,0.612242788941902
W_N700_Om2_On140_1,Demon_number-of-communities,29
W_N700_Om2_On140_1,Oslom_NMI,0.993924
W_N700_Om2_On140_1,Oslom_Omega-Index,0.9946453485300897
W_N700_Om2_On140_1,Oslom_number-of-communities,28
W_N700_Om2_On140_1,O-HAMUHI_NMI,0.8421
W_N700_Om2_On140_1,O-HAMUHI_Omega-Index,0.7974224530925468
W_N700_Om2_On140_1,O-HAMUHI_number-of-communities,28
W_N700_Om2_On140_1,ground-truth_number-of-communities,28
W_N700_Om1_On140_3,Demon_NMI,0.961552
W_N700_Om1_On140_3,Demon_Omega-Index,0.9664823841304007
W_N700_Om1_On140_3,Demon_number-of-communities,23
W_N700_Om1_On140_3,Oslom_NMI,1.0
W_N700_Om1_On140_3,Oslom_Omega-Index,1.0
W_N700_Om1_On140_3,Oslom_number-of-communities,23
W_N700_Om1_On140_3,O-HAMUHI_NMI,0.955831
W_N700_Om1_On140_3,O-HAMUHI_Omega-Index,0.9698746550855117
W_N700_Om1_On140_3,O-HAMUHI_number-of-communities,25
W_N700_Om1_On140_3,ground-truth_number-of-communities,23
W_N700_Om5_On140_1,Demon_NMI,0.443798
W_N700_Om5_On140_1,Demon_Omega-Index,0.06337417456594478
W_N700_Om5_On140_1,Demon_number-of-communities,42
W_N700_Om5_On140_1,Oslom_NMI,0.680783
W_N700_Om5_On140_1,Oslom_Omega-Index,0.6716185150791173
W_N700_Om5_On140_1,Oslom_number-of-communities,40
W_N700_Om5_On140_1,O-HAMUHI_NMI,0.616976
W_N700_Om5_On140_1,O-HAMUHI_Omega-Index,0.4506586532288547
W_N700_Om5_On140_1,O-HAMUHI_number-of-communities,43
W_N700_Om5_On140_1,ground-truth_number-of-communities,44
UW_N900_Om3_On180_1,Demon_NMI,0.21742
UW_N900_Om3_On180_1,Demon_Omega-Index,0.036195958230516606
UW_N900_Om3_On180_1,Demon_number-of-communities,42
UW_N900_Om3_On180_1,Oslom_NMI,0.838302
UW_N900_Om3_On180_1,Oslom_Omega-Index,0.8071243124466895
UW_N900_Om3_On180_1,Oslom_number-of-communities,42
UW_N900_Om3_On180_1,O-HAMUHI_NMI,0.712393
UW_N900_Om3_On180_1,O-HAMUHI_Omega-Index,0.6240213704235219
UW_N900_Om3_On180_1,O-HAMUHI_number-of-communities,45
UW_N900_Om3_On180_1,ground-truth_number-of-communities,42
W_N100_Om3_On20_1,Demon_NMI,0.0573041
W_N100_Om3_On20_1,Demon_Omega-Index,-0.0022857130137242947
W_N100_Om3_On20_1,Demon_number-of-communities,4
W_N100_Om3_On20_1,Oslom_NMI,0.683209
W_N100_Om3_On20_1,Oslom_Omega-Index,0.6497545185504972
W_N100_Om3_On20_1,Oslom_number-of-communities,4
W_N100_Om3_On20_1,O-HAMUHI_NMI,0.59852
W_N100_Om3_On20_1,O-HAMUHI_Omega-Index,0.5306164199521227
W_N100_Om3_On20_1,O-HAMUHI_number-of-communities,4
W_N100_Om3_On20_1,ground-truth_number-of-communities,4
UW_N700_Om3_On245_3,Demon_NMI,0.155652
UW_N700_Om3_On245_3,Demon_Omega-Index,0.00510185316715132
UW_N700_Om3_On245_3,Demon_number-of-communities,44
UW_N700_Om3_On245_3,Oslom_NMI,0.690846
UW_N700_Om3_On245_3,Oslom_Omega-Index,0.6007882030695316
UW_N700_Om3_On245_3,Oslom_number-of-communities,39
UW_N700_Om3_On245_3,O-HAMUHI_NMI,0.618516
UW_N700_Om3_On245_3,O-HAMUHI_Omega-Index,0.46350456554341973
UW_N700_Om3_On245_3,O-HAMUHI_number-of-communities,41
UW_N700_Om3_On245_3,ground-truth_number-of-communities,41
UW_N500_Om3_On100_1,Demon_NMI,0.180877
UW_N500_Om3_On100_1,Demon_Omega-Index,-0.006902956353098549
UW_N500_Om3_On100_1,Demon_number-of-communities,22
UW_N500_Om3_On100_1,Oslom_NMI,0.759954
UW_N500_Om3_On100_1,Oslom_Omega-Index,0.6870024062859561
UW_N500_Om3_On100_1,Oslom_number-of-communities,26
UW_N500_Om3_On100_1,O-HAMUHI_NMI,0.722975
UW_N500_Om3_On100_1,O-HAMUHI_Omega-Index,0.6193311651051671
UW_N500_Om3_On100_1,O-HAMUHI_number-of-communities,27
UW_N500_Om3_On100_1,ground-truth_number-of-communities,27
W_N300_Om3_On60_1,Demon_NMI,0.427508
W_N300_Om3_On60_1,Demon_Omega-Index,0.01844780177637339
W_N300_Om3_On60_1,Demon_number-of-communities,17
W_N300_Om3_On60_1,Oslom_NMI,0.856506
W_N300_Om3_On60_1,Oslom_Omega-Index,0.8328336257732467
W_N300_Om3_On60_1,Oslom_number-of-communities,15
W_N300_Om3_On60_1,O-HAMUHI_NMI,0.734119
W_N300_Om3_On60_1,O-HAMUHI_Omega-Index,0.6128513930922596
W_N300_Om3_On60_1,O-HAMUHI_number-of-communities,15
W_N300_Om3_On60_1,ground-truth_number-of-communities,15
W_N700_Om3_On245_1,Demon_NMI,0.507084
W_N700_Om3_On245_1,Demon_Omega-Index,0.03616614407173863
W_N700_Om3_On245_1,Demon_number-of-communities,39
W_N700_Om3_On245_1,Oslom_NMI,0.856611
W_N700_Om3_On245_1,Oslom_Omega-Index,0.8532000413245358
W_N700_Om3_On245_1,Oslom_number-of-communities,40
W_N700_Om3_On245_1,O-HAMUHI_NMI,0.643386
W_N700_Om3_On245_1,O-HAMUHI_Omega-Index,0.48250370398883946
W_N700_Om3_On245_1,O-HAMUHI_number-of-communities,40
W_N700_Om3_On245_1,ground-truth_number-of-communities,41
UW_N500_Om3_On100_3,Demon_NMI,0.205441
UW_N500_Om3_On100_3,Demon_Omega-Index,-0.007816424928355912
UW_N500_Om3_On100_3,Demon_number-of-communities,24
UW_N500_Om3_On100_3,Oslom_NMI,0.759954
UW_N500_Om3_On100_3,Oslom_Omega-Index,0.6870024062859561
UW_N500_Om3_On100_3,Oslom_number-of-communities,26
UW_N500_Om3_On100_3,O-HAMUHI_NMI,0.722975
UW_N500_Om3_On100_3,O-HAMUHI_Omega-Index,0.6193311651051671
UW_N500_Om3_On100_3,O-HAMUHI_number-of-communities,27
UW_N500_Om3_On100_3,ground-truth_number-of-communities,27
UW_N300_Om3_On60_4,Demon_NMI,0.0975522
UW_N300_Om3_On60_4,Demon_Omega-Index,-0.0002638733782511086
UW_N300_Om3_On60_4,Demon_number-of-communities,14
UW_N300_Om3_On60_4,Oslom_NMI,0.720102
UW_N300_Om3_On60_4,Oslom_Omega-Index,0.6101228556964039
UW_N300_Om3_On60_4,Oslom_number-of-communities,15
UW_N300_Om3_On60_4,O-HAMUHI_NMI,0.690742
UW_N300_Om3_On60_4,O-HAMUHI_Omega-Index,0.5697816169223995
UW_N300_Om3_On60_4,O-HAMUHI_number-of-communities,16
UW_N300_Om3_On60_4,ground-truth_number-of-communities,15
UW_N700_Om3_On245_1,Demon_NMI,0.150678
UW_N700_Om3_On245_1,Demon_Omega-Index,0.0020686961895978167
UW_N700_Om3_On245_1,Demon_number-of-communities,43
UW_N700_Om3_On245_1,Oslom_NMI,0.690846
UW_N700_Om3_On245_1,Oslom_Omega-Index,0.6007882030695316
UW_N700_Om3_On245_1,Oslom_number-of-communities,39
UW_N700_Om3_On245_1,O-HAMUHI_NMI,0.618516
UW_N700_Om3_On245_1,O-HAMUHI_Omega-Index,0.46350456554341973
UW_N700_Om3_On245_1,O-HAMUHI_number-of-communities,41
UW_N700_Om3_On245_1,ground-truth_number-of-communities,41
W_N100_Om3_On20_2,Demon_NMI,0.0608613
W_N100_Om3_On20_2,Demon_Omega-Index,-0.0013409378476618213
W_N100_Om3_On20_2,Demon_number-of-communities,3
W_N100_Om3_On20_2,Oslom_NMI,0.683209
W_N100_Om3_On20_2,Oslom_Omega-Index,0.6497545185504972
W_N100_Om3_On20_2,Oslom_number-of-communities,4
W_N100_Om3_On20_2,O-HAMUHI_NMI,0.59852
W_N100_Om3_On20_2,O-HAMUHI_Omega-Index,0.5306164199521227
W_N100_Om3_On20_2,O-HAMUHI_number-of-communities,4
W_N100_Om3_On20_2,ground-truth_number-of-communities,4
UW_N700_Om3_On70_2,Demon_NMI,0.268497
UW_N700_Om3_On70_2,Demon_Omega-Index,0.0069205218433041294
UW_N700_Om3_On70_2,Demon_number-of-communities,25
UW_N700_Om3_On70_2,Oslom_NMI,0.871068
UW_N700_Om3_On70_2,Oslom_Omega-Index,0.8697387477163752
UW_N700_Om3_On70_2,Oslom_number-of-communities,28
UW_N700_Om3_On70_2,O-HAMUHI_NMI,0.7871
UW_N700_Om3_On70_2,O-HAMUHI_Omega-Index,0.766332218516538
UW_N700_Om3_On70_2,O-HAMUHI_number-of-communities,31
UW_N700_Om3_On70_2,ground-truth_number-of-communities,28
UW_N900_Om3_On180_2,Demon_NMI,0.229099
UW_N900_Om3_On180_2,Demon_Omega-Index,0.02965234642710539
UW_N900_Om3_On180_2,Demon_number-of-communities,43
UW_N900_Om3_On180_2,Oslom_NMI,0.838302
UW_N900_Om3_On180_2,Oslom_Omega-Index,0.8071243124466895
UW_N900_Om3_On180_2,Oslom_number-of-communities,42
UW_N900_Om3_On180_2,O-HAMUHI_NMI,0.712393
UW_N900_Om3_On180_2,O-HAMUHI_Omega-Index,0.6240213704235219
UW_N900_Om3_On180_2,O-HAMUHI_number-of-communities,45
UW_N900_Om3_On180_2,ground-truth_number-of-communities,42
W_N1700_Om3_On340_1,Demon_NMI,0.81506
W_N1700_Om3_On340_1,Demon_Omega-Index,0.512296842535613
W_N1700_Om3_On340_1,Demon_number-of-communities,85
W_N1700_Om3_On340_1,Oslom_NMI,0.951238
W_N1700_Om3_On340_1,Oslom_Omega-Index,0.9498202214303674
W_N1700_Om3_On340_1,Oslom_number-of-communities,79
W_N1700_Om3_On340_1,O-HAMUHI_NMI,0.765955
W_N1700_Om3_On340_1,O-HAMUHI_Omega-Index,0.6425116403475497
W_N1700_Om3_On340_1,O-HAMUHI_number-of-communities,80
W_N1700_Om3_On340_1,ground-truth_number-of-communities,79
UW_N700_Om2_On140_4,Demon_NMI,0.326441
UW_N700_Om2_On140_4,Demon_Omega-Index,0.0008068052577747355
UW_N700_Om2_On140_4,Demon_number-of-communities,34
UW_N700_Om2_On140_4,Oslom_NMI,0.952115
UW_N700_Om2_On140_4,Oslom_Omega-Index,0.9520652573640666
UW_N700_Om2_On140_4,Oslom_number-of-communities,28
UW_N700_Om2_On140_4,O-HAMUHI_NMI,0.699534
UW_N700_Om2_On140_4,O-HAMUHI_Omega-Index,0.7111827876498782
UW_N700_Om2_On140_4,O-HAMUHI_number-of-communities,37
UW_N700_Om2_On140_4,ground-truth_number-of-communities,28
UW_N700_Om3_On140_3,Demon_NMI,0.258818
UW_N700_Om3_On140_3,Demon_Omega-Index,0.009396319386512246
UW_N700_Om3_On140_3,Demon_number-of-communities,37
UW_N700_Om3_On140_3,Oslom_NMI,0.781783
UW_N700_Om3_On140_3,Oslom_Omega-Index,0.742754394429624
UW_N700_Om3_On140_3,Oslom_number-of-communities,31
UW_N700_Om3_On140_3,O-HAMUHI_NMI,0.68043
UW_N700_Om3_On140_3,O-HAMUHI_Omega-Index,0.6016018816049882
UW_N700_Om3_On140_3,O-HAMUHI_number-of-communities,37
UW_N700_Om3_On140_3,ground-truth_number-of-communities,33
W_N700_Om3_On70_4,Demon_NMI,0.809031
W_N700_Om3_On70_4,Demon_Omega-Index,0.5377408297881587
W_N700_Om3_On70_4,Demon_number-of-communities,30
W_N700_Om3_On70_4,Oslom_NMI,0.964936
W_N700_Om3_On70_4,Oslom_Omega-Index,0.9750213099681743
W_N700_Om3_On70_4,Oslom_number-of-communities,28
W_N700_Om3_On70_4,O-HAMUHI_NMI,0.81288
W_N700_Om3_On70_4,O-HAMUHI_Omega-Index,0.7876647032079986
W_N700_Om3_On70_4,O-HAMUHI_number-of-communities,29
W_N700_Om3_On70_4,ground-truth_number-of-communities,28
UW_N700_Om3_On280_4,Demon_NMI,0.144269
UW_N700_Om3_On280_4,Demon_Omega-Index,0.01082788739119252
UW_N700_Om3_On280_4,Demon_number-of-communities,50
UW_N700_Om3_On280_4,Oslom_NMI,0.576844
UW_N700_Om3_On280_4,Oslom_Omega-Index,0.4954788415948949
UW_N700_Om3_On280_4,Oslom_number-of-communities,33
UW_N700_Om3_On280_4,O-HAMUHI_NMI,0.558707
UW_N700_Om3_On280_4,O-HAMUHI_Omega-Index,0.4218392014017475
UW_N700_Om3_On280_4,O-HAMUHI_number-of-communities,39
UW_N700_Om3_On280_4,ground-truth_number-of-communities,44
W_N700_Om2_On140_4,Demon_NMI,0.785714
W_N700_Om2_On140_4,Demon_Omega-Index,0.6229564297028036
W_N700_Om2_On140_4,Demon_number-of-communities,29
W_N700_Om2_On140_4,Oslom_NMI,0.993924
W_N700_Om2_On140_4,Oslom_Omega-Index,0.9946453485300897
W_N700_Om2_On140_4,Oslom_number-of-communities,28
W_N700_Om2_On140_4,O-HAMUHI_NMI,0.8421
W_N700_Om2_On140_4,O-HAMUHI_Omega-Index,0.7974224530925468
W_N700_Om2_On140_4,O-HAMUHI_number-of-communities,28
W_N700_Om2_On140_4,ground-truth_number-of-communities,28
UW_N1700_Om3_On340_4,Demon_NMI,0.480789
UW_N1700_Om3_On340_4,Demon_Omega-Index,0.1774984488889916
UW_N1700_Om3_On340_4,Demon_number-of-communities,94
UW_N1700_Om3_On340_4,Oslom_NMI,0.902961
UW_N1700_Om3_On340_4,Oslom_Omega-Index,0.8991321463375006
UW_N1700_Om3_On340_4,Oslom_number-of-communities,79
UW_N1700_Om3_On340_4,O-HAMUHI_NMI,0.671538
UW_N1700_Om3_On340_4,O-HAMUHI_Omega-Index,0.6053881648607562
UW_N1700_Om3_On340_4,O-HAMUHI_number-of-communities,90
UW_N1700_Om3_On340_4,ground-truth_number-of-communities,79
W_N700_Om3_On175_4,Demon_NMI,0.632404
W_N700_Om3_On175_4,Demon_Omega-Index,0.22675797272192624
W_N700_Om3_On175_4,Demon_number-of-communities,35
W_N700_Om3_On175_4,Oslom_NMI,0.895689
W_N700_Om3_On175_4,Oslom_Omega-Index,0.9109673993732776
W_N700_Om3_On175_4,Oslom_number-of-communities,35
W_N700_Om3_On175_4,O-HAMUHI_NMI,0.702384
W_N700_Om3_On175_4,O-HAMUHI_Omega-Index,0.5803542690808577
W_N700_Om3_On175_4,O-HAMUHI_number-of-communities,35
W_N700_Om3_On175_4,ground-truth_number-of-communities,36
UW_N1300_Om3_On260_4,Demon_NMI,0.376606
UW_N1300_Om3_On260_4,Demon_Omega-Index,0.1335202816375385
UW_N1300_Om3_On260_4,Demon_number-of-communities,77
UW_N1300_Om3_On260_4,Oslom_NMI,0.880166
UW_N1300_Om3_On260_4,Oslom_Omega-Index,0.838986896404301
UW_N1300_Om3_On260_4,Oslom_number-of-communities,71
UW_N1300_Om3_On260_4,O-HAMUHI_NMI,0.737885
UW_N1300_Om3_On260_4,O-HAMUHI_Omega-Index,0.6139808870254191
UW_N1300_Om3_On260_4,O-HAMUHI_number-of-communities,75
UW_N1300_Om3_On260_4,ground-truth_number-of-communities,71
UW_N700_Om2_On140_1,Demon_NMI,0.33619
UW_N700_Om2_On140_1,Demon_Omega-Index,0.006077801128588908
UW_N700_Om2_On140_1,Demon_number-of-communities,34
UW_N700_Om2_On140_1,Oslom_NMI,0.952115
UW_N700_Om2_On140_1,Oslom_Omega-Index,0.9520652573640666
UW_N700_Om2_On140_1,Oslom_number-of-communities,28
UW_N700_Om2_On140_1,O-HAMUHI_NMI,0.699534
UW_N700_Om2_On140_1,O-HAMUHI_Omega-Index,0.7111827876498782
UW_N700_Om2_On140_1,O-HAMUHI_number-of-communities,37
UW_N700_Om2_On140_1,ground-truth_number-of-communities,28
UW_N1100_Om3_On220_3,Demon_NMI,0.375795
UW_N1100_Om3_On220_3,Demon_Omega-Index,0.10011339163785947
UW_N1100_Om3_On220_3,Demon_number-of-communities,65
UW_N1100_Om3_On220_3,Oslom_NMI,0.853312
UW_N1100_Om3_On220_3,Oslom_Omega-Index,0.8328064248766244
UW_N1100_Om3_On220_3,Oslom_number-of-communities,56
UW_N1100_Om3_On220_3,O-HAMUHI_NMI,0.712987
UW_N1100_Om3_On220_3,O-HAMUHI_Omega-Index,0.608188216198746
UW_N1100_Om3_On220_3,O-HAMUHI_number-of-communities,62
UW_N1100_Om3_On220_3,ground-truth_number-of-communities,57
UW_N700_Om3_On140_1,Demon_NMI,0.226492
UW_N700_Om3_On140_1,Demon_Omega-Index,-0.0012741152564691564
UW_N700_Om3_On140_1,Demon_number-of-communities,35
UW_N700_Om3_On140_1,Oslom_NMI,0.781783
UW_N700_Om3_On140_1,Oslom_Omega-Index,0.742754394429624
UW_N700_Om3_On140_1,Oslom_number-of-communities,31
UW_N700_Om3_On140_1,O-HAMUHI_NMI,0.68043
UW_N700_Om3_On140_1,O-HAMUHI_Omega-Index,0.6016018816049882
UW_N700_Om3_On140_1,O-HAMUHI_number-of-communities,37
UW_N700_Om3_On140_1,ground-truth_number-of-communities,33
W_N700_Om1_On140_2,Demon_NMI,0.961552
W_N700_Om1_On140_2,Demon_Omega-Index,0.9664823841304007
W_N700_Om1_On140_2,Demon_number-of-communities,23
W_N700_Om1_On140_2,Oslom_NMI,1.0
W_N700_Om1_On140_2,Oslom_Omega-Index,1.0
W_N700_Om1_On140_2,Oslom_number-of-communities,23
W_N700_Om1_On140_2,O-HAMUHI_NMI,0.955831
W_N700_Om1_On140_2,O-HAMUHI_Omega-Index,0.9698746550855117
W_N700_Om1_On140_2,O-HAMUHI_number-of-communities,25
W_N700_Om1_On140_2,ground-truth_number-of-communities,23
